RouteDataID,CountryNum,StateNum,Route,RPID,Year,AOU,Count10,Count20,Count30,Count40,Count50,StopTotal,SpeciesTotal
6233287,124,75,001,101,1966,00070,0   ,0   ,0   ,1   ,0   ,1 ,1   
6233287,124,75,001,101,1966,00470,2   ,8   ,1   ,1   ,0   ,5 ,12  
6233287,124,75,001,101,1966,00510,50  ,7   ,15  ,2   ,1   ,15,75  
6233287,124,75,001,101,1966,00700,1   ,1   ,1   ,4   ,5   ,6 ,12  
6233287,124,75,001,101,1966,01330,2   ,23  ,0   ,0   ,0   ,3 ,25  
6233287,124,75,001,101,1966,01400,2   ,18  ,0   ,0   ,0   ,3 ,20  
6233287,124,75,001,101,1966,01430,0   ,2   ,0   ,0   ,0   ,1 ,2   
6233287,124,75,001,101,1966,01440,0   ,8   ,0   ,0   ,0   ,1 ,8   
6233287,124,75,001,101,1966,01940,0   ,14  ,7   ,8   ,1   ,13,30  
6233287,124,75,001,101,1966,02280,2   ,0   ,0   ,0   ,0   ,2 ,2   
6233287,124,75,001,101,1966,02300,0   ,4   ,1   ,0   ,0   ,4 ,5   
6233287,124,75,001,101,1966,03131,0   ,0   ,0   ,7   ,2   ,3 ,9   
6233287,124,75,001,101,1966,03900,1   ,0   ,1   ,0   ,1   ,3 ,3   
6233287,124,75,001,101,1966,04120,2   ,5   ,2   ,1   ,2   ,11,12  
6233287,124,75,001,101,1966,04440,0   ,0   ,0   ,0   ,2   ,1 ,2   
6233287,124,75,001,101,1966,04610,0   ,0   ,1   ,0   ,0   ,1 ,1   
6233287,124,75,001,101,1966,04740,1   ,0   ,0   ,0   ,0   ,1 ,1   
6233287,124,75,001,101,1966,04770,0   ,0   ,1   ,0   ,0   ,1 ,1   
6233287,124,75,001,101,1966,04860,0   ,2   ,1   ,0   ,6   ,3 ,9   
6233287,124,75,001,101,1966,04880,21  ,32  ,11  ,9   ,11  ,35,84  
6233287,124,75,001,101,1966,04930,19  ,10  ,16  ,35  ,48  ,27,128 
6233287,124,75,001,101,1966,04940,0   ,0   ,2   ,0   ,0   ,1 ,2   
6233287,124,75,001,101,1966,04950,1   ,0   ,1   ,2   ,0   ,4 ,4   
6233287,124,75,001,101,1966,04980,8   ,21  ,12  ,2   ,1   ,9 ,44  
6233287,124,75,001,101,1966,05110,51  ,71  ,96  ,70  ,63  ,46,351 
6233287,124,75,001,101,1966,05290,0   ,0   ,2   ,0   ,0   ,1 ,2   
6233287,124,75,001,101,1966,05420,23  ,18  ,14  ,2   ,8   ,23,65  
6233287,124,75,001,101,1966,05491,17  ,4   ,4   ,0   ,1   ,11,26  
6233287,124,75,001,101,1966,05580,4   ,0   ,2   ,16  ,8   ,14,30  
6233287,124,75,001,101,1966,05600,0   ,0   ,0   ,0   ,2   ,1 ,2   
6233287,124,75,001,101,1966,05810,27  ,36  ,32  ,14  ,17  ,40,126 
6233287,124,75,001,101,1966,06130,0   ,0   ,2   ,0   ,2   ,2 ,4   
6233287,124,75,001,101,1966,06140,1   ,7   ,7   ,4   ,16  ,12,35  
6233287,124,75,001,101,1966,06160,54  ,32  ,131 ,2   ,2   ,13,221 
6233287,124,75,001,101,1966,06520,1   ,2   ,4   ,0   ,0   ,3 ,7   
6233287,124,75,001,101,1966,06882,4   ,0   ,0   ,10  ,13  ,6 ,27  
6233287,124,75,001,101,1966,07610,32  ,20  ,48  ,38  ,12  ,37,150 
6233269,124,75,001,101,1967,00070,0   ,2   ,0   ,0   ,1   ,2 ,3   
6233269,124,75,001,101,1967,00470,0   ,12  ,4   ,0   ,1   ,7 ,17  
6233269,124,75,001,101,1967,00510,1   ,10  ,64  ,13  ,0   ,13,88  
6233269,124,75,001,101,1967,00700,0   ,3   ,2   ,6   ,2   ,5 ,13  
6233269,124,75,001,101,1967,01200,0   ,0   ,50  ,0   ,0   ,1 ,50  
6233269,124,75,001,101,1967,01330,1   ,2   ,2   ,0   ,0   ,5 ,5   
6233269,124,75,001,101,1967,01400,2   ,0   ,0   ,0   ,0   ,1 ,2   
6233269,124,75,001,101,1967,01440,0   ,5   ,0   ,0   ,0   ,1 ,5   
6233269,124,75,001,101,1967,01940,7   ,18  ,13  ,2   ,0   ,9 ,40  
6233269,124,75,001,101,1967,02300,5   ,4   ,2   ,2   ,1   ,12,14  
6233269,124,75,001,101,1967,03131,0   ,0   ,0   ,4   ,1   ,2 ,5   
